utc_hour,path_group,split,rain,past_rain_12h,past_rain_24h,last_rain_lag_h,issue_hour,issue_weekday,issue_month,week_block,target_hour_h1,target_weekday_h1,target_month_h1,target_hour_h2,target_weekday_h2,target_month_h2,target_hour_h3,target_weekday_h3,target_month_h3,target_hour_h6,target_weekday_h6,target_month_h6,signed_residual_h1,signed_residual_h2,signed_residual_h3,signed_residual_h6,absolute_residual_h1,absolute_residual_h2,absolute_residual_h3,absolute_residual_h6
2025-09-09 13:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,13,1,9,2025-36,14,1,9,15,1,9,16,1,9,19,1,9,-187.14984000000004,-135.1304,-81.73789999999997,142.0105000000001,187.14984000000004,135.1304,81.73789999999997,142.0105000000001
2025-09-09 14:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,14,1,9,2025-36,15,1,9,16,1,9,17,1,9,20,1,9,-7.2090500000000475,54.7953,-97.37819999999999,175.42399999999998,7.2090500000000475,54.7953,97.37819999999999,175.42399999999998
2025-09-09 15:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,15,1,9,2025-36,16,1,9,17,1,9,18,1,9,21,1,9,39.95860000000005,-78.2192,-247.5757000000001,932.5043000000001,39.95860000000005,78.2192,247.5757000000001,932.5043000000001
2025-09-09 16:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,16,1,9,2025-36,17,1,9,18,1,9,19,1,9,22,1,9,-28.756099999999947,-103.13800000000003,153.89969999999994,508.47900000000004,28.756099999999947,103.13800000000003,153.89969999999994,508.47900000000004
2025-09-09 17:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,17,1,9,2025-36,18,1,9,19,1,9,20,1,9,23,1,9,-163.75980000000004,21.274400000000014,227.4770000000001,318.3136999999999,163.75980000000004,21.274400000000014,227.4770000000001,318.3136999999999
2025-09-09 18:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,18,1,9,2025-36,19,1,9,20,1,9,21,1,9,0,2,9,94.17399999999998,261.78649999999993,1006.4132999999999,126.58579999999995,94.17399999999998,261.78649999999993,1006.4132999999999,126.58579999999995
2025-09-09 19:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,19,1,9,2025-36,20,1,9,21,1,9,22,1,9,1,2,9,-5.069300000000112,772.5431000000001,624.316,-3.2812000000000126,5.069300000000112,772.5431000000001,624.316,3.2812000000000126
2025-09-09 20:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,20,1,9,2025-36,21,1,9,22,1,9,23,1,9,2,2,9,760.8058000000001,455.66380000000004,165.5118,-14.870670000000018,760.8058000000001,455.66380000000004,165.5118,14.870670000000018
2025-09-09 21:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,21,1,9,2025-36,22,1,9,23,1,9,0,2,9,3,2,9,431.0420999999999,36.51099999999997,-68.45319999999992,-163.02120000000002,431.0420999999999,36.51099999999997,68.45319999999992,163.02120000000002
2025-09-09 22:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,22,1,9,2025-36,23,1,9,0,2,9,1,2,9,4,2,9,245.7394999999999,16.07030000000009,-8.736899999999991,-56.380480000000006,245.7394999999999,16.07030000000009,8.736899999999991,56.380480000000006
2025-09-09 23:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,23,1,9,2025-36,0,2,9,1,2,9,2,2,9,5,2,9,27.220100000000002,-4.61284999999998,-38.29625999999996,-53.02942,27.220100000000002,4.61284999999998,38.29625999999996,53.02942
2025-09-10 00:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,0,2,9,2025-36,1,2,9,2,2,9,3,2,9,6,2,9,9.630499999999984,0.7339500000000498,-88.5806,-21.30196,9.630499999999984,0.7339500000000498,88.5806,21.30196
2025-09-10 01:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,1,2,9,2025-36,2,2,9,3,2,9,4,2,9,7,2,9,-32.16039999999998,-113.33136000000002,-41.22438,-19.609428,32.16039999999998,113.33136000000002,41.22438,19.609428
2025-09-10 02:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,2,2,9,2025-36,3,2,9,4,2,9,5,2,9,8,2,9,-101.65026999999998,-37.363249999999994,-23.660880000000006,0.9834249999999969,101.65026999999998,37.363249999999994,23.660880000000006,0.9834249999999969
2025-09-10 03:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,3,2,9,2025-36,4,2,9,5,2,9,6,2,9,9,2,9,5.0168000000000035,4.060046999999997,-4.2542899999999975,16.992739999999998,5.0168000000000035,4.060046999999997,4.2542899999999975,16.992739999999998
2025-09-10 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,2,9,2025-36,5,2,9,6,2,9,7,2,9,10,2,9,-0.1144869999999969,-6.000970000000002,-20.599308,99.2414,0.1144869999999969,6.000970000000002,20.599308,99.2414
2025-09-10 05:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,5,2,9,2025-36,6,2,9,7,2,9,8,2,9,11,2,9,-4.7586999999999975,-18.68677,4.314279999999997,313.67816000000005,4.7586999999999975,18.68677,4.314279999999997,313.67816000000005
2025-09-10 06:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,6,2,9,2025-36,7,2,9,8,2,9,9,2,9,12,2,9,-19.1399,-5.315429999999999,34.727630000000005,102.32850000000008,19.1399,5.315429999999999,34.727630000000005,102.32850000000008
2025-09-10 07:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,7,2,9,2025-36,8,2,9,9,2,9,10,2,9,13,2,9,-0.7575900000000004,42.965630000000004,182.53415,-567.8531,0.7575900000000004,42.965630000000004,182.53415,567.8531
2025-09-10 08:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,8,2,9,2025-36,9,2,9,10,2,9,11,2,9,14,2,9,20.918380000000013,147.5503,240.4683,-444.37145999999996,20.918380000000013,147.5503,240.4683,444.37145999999996
2025-09-10 20:00:00+00:00,recent_rain,final_eval,0.0,1.8,1.8,3,20,2,9,2025-36,21,2,9,22,2,9,23,2,9,2,3,9,491.58979999999997,84.61930000000007,74.54160000000002,-67.47906,491.58979999999997,84.61930000000007,74.54160000000002,67.47906
2025-09-10 21:00:00+00:00,recent_rain,final_eval,0.0,1.8,1.8,4,21,2,9,2025-36,22,2,9,23,2,9,0,3,9,3,3,9,154.6956,45.46730000000002,-166.33120000000008,-128.78958,154.6956,45.46730000000002,166.33120000000008,128.78958
2025-09-10 22:00:00+00:00,recent_rain,final_eval,0.0,1.7,1.8,5,22,2,9,2025-36,23,2,9,0,3,9,1,3,9,4,3,9,249.69000000000005,-54.37256000000002,-50.60850000000005,-85.56555,249.69000000000005,54.37256000000002,50.60850000000005,85.56555
2025-09-10 23:00:00+00:00,recent_rain,final_eval,0.0,1.7,1.8,6,23,2,9,2025-36,0,3,9,1,3,9,2,3,9,5,3,9,-64.93000000000006,-52.82820000000004,-60.53705000000002,-58.298649999999995,64.93000000000006,52.82820000000004,60.53705000000002,58.298649999999995
2025-09-11 00:00:00+00:00,recent_rain,final_eval,0.0,1.7,1.8,7,0,3,9,2025-36,1,3,9,2,3,9,3,3,9,6,3,9,-14.873100000000022,4.868839999999977,-17.008879999999976,-30.85873,14.873100000000022,4.868839999999977,17.008879999999976,30.85873
2025-09-11 01:00:00+00:00,recent_rain,final_eval,0.0,1.7,1.8,8,1,3,9,2025-36,2,3,9,3,3,9,4,3,9,7,3,9,-54.13440000000003,-49.71762000000001,-50.89278999999999,-23.295302999999997,54.13440000000003,49.71762000000001,50.89278999999999,23.295302999999997
2025-09-11 08:00:00+00:00,recovery,final_eval,0.0,5.3,7.1,1,8,3,9,2025-36,9,3,9,10,3,9,11,3,9,14,3,9,26.101,184.77715999999998,388.15049999999997,-6.414369999999963,26.101,184.77715999999998,388.15049999999997,6.414369999999963
2025-09-11 09:00:00+00:00,recovery,final_eval,0.0,5.3,7.1,2,9,3,9,2025-36,10,3,9,11,3,9,12,3,9,15,3,9,29.003780000000006,265.50145999999995,789.8812,-182.2228,29.003780000000006,265.50145999999995,789.8812,182.2228
2025-09-11 10:00:00+00:00,recovery,final_eval,0.0,5.3,7.0,3,10,3,9,2025-36,11,3,9,12,3,9,13,3,9,16,3,9,201.1427000000001,759.8235,-37.57680000000005,-72.08294999999998,201.1427000000001,759.8235,37.57680000000005,72.08294999999998
2025-09-11 12:00:00+00:00,recovery,final_eval,0.0,5.3999999999999995,7.1,1,12,3,9,2025-36,13,3,9,14,3,9,15,3,9,18,3,9,-34.35570000000007,-146.55370000000005,-92.25220000000002,-44.560100000000034,34.35570000000007,146.55370000000005,92.25220000000002,44.560100000000034
2025-09-11 13:00:00+00:00,recovery,final_eval,0.0,5.3999999999999995,7.1,2,13,3,9,2025-36,14,3,9,15,3,9,16,3,9,19,3,9,-95.01056000000005,-91.65449999999998,-11.033500000000004,210.65300000000002,95.01056000000005,91.65449999999998,11.033500000000004,210.65300000000002
2025-09-11 14:00:00+00:00,recovery,final_eval,0.0,5.3999999999999995,6.3999999999999995,3,14,3,9,2025-36,15,3,9,16,3,9,17,3,9,20,3,9,-48.221000000000004,69.66974000000005,1.1935399999999845,272.76430000000005,48.221000000000004,69.66974000000005,1.1935399999999845,272.76430000000005
2025-09-12 20:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,20,4,9,2025-36,21,4,9,22,4,9,23,4,9,2,5,9,522.8768,382.6567,116.76749999999993,143.15229999999997,522.8768,382.6567,116.76749999999993,143.15229999999997
2025-09-12 21:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,21,4,9,2025-36,22,4,9,23,4,9,0,5,9,3,5,9,390.1648,29.288299999999936,-116.10500000000002,243.72289999999998,390.1648,29.288299999999936,116.10500000000002,243.72289999999998
2025-09-12 22:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,22,4,9,2025-36,23,4,9,0,5,9,1,5,9,4,5,9,204.5073,-18.9991,-35.23375999999996,210.19216999999998,204.5073,18.9991,35.23375999999996,210.19216999999998
2025-09-12 23:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,23,4,9,2025-36,0,5,9,1,5,9,2,5,9,5,5,9,-19.100200000000086,-1.9378000000000384,42.84739999999999,195.29242,19.100200000000086,1.9378000000000384,42.84739999999999,195.29242
2025-09-13 00:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,0,5,9,2025-36,1,5,9,2,5,9,3,5,9,6,5,9,19.93640000000005,109.07763999999997,166.76059999999995,109.45589000000001,19.93640000000005,109.07763999999997,166.76059999999995,109.45589000000001
2025-09-13 01:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,1,5,9,2025-36,2,5,9,3,5,9,4,5,9,7,5,9,106.33214999999996,148.90639999999996,107.2937,18.326009999999997,106.33214999999996,148.90639999999996,107.2937,18.326009999999997
2025-09-13 02:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,2,5,9,2025-36,3,5,9,4,5,9,5,5,9,8,5,9,45.08092999999997,39.42682000000002,117.93655000000001,-8.207274999999996,45.08092999999997,39.42682000000002,117.93655000000001,8.207274999999996
2025-09-13 03:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,3,5,9,2025-36,4,5,9,5,5,9,6,5,9,9,5,9,-60.47500000000002,82.16232000000002,96.22089,-29.21821,60.47500000000002,82.16232000000002,96.22089,29.21821
2025-09-13 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,5,9,2025-36,5,5,9,6,5,9,7,5,9,10,5,9,108.85638,54.049589999999995,-3.5695599999999956,-53.14026999999999,108.85638,54.049589999999995,3.5695599999999956,53.14026999999999
2025-09-13 05:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,5,5,9,2025-36,6,5,9,7,5,9,8,5,9,11,5,9,21.746340000000004,-27.41561999999999,-50.09619000000001,-6.1938200000000165,21.746340000000004,27.41561999999999,50.09619000000001,6.1938200000000165
2025-09-13 06:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,6,5,9,2025-36,7,5,9,8,5,9,9,5,9,12,5,9,1.2678499999999957,-25.346435999999997,-1.3341300000000018,164.52139999999997,1.2678499999999957,25.346435999999997,1.3341300000000018,164.52139999999997
2025-09-13 07:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,7,5,9,2025-36,8,5,9,9,5,9,10,5,9,13,5,9,-6.887233999999999,1.0613560000000035,-36.715329999999994,-75.99839999999995,6.887233999999999,1.0613560000000035,36.715329999999994,75.99839999999995
2025-09-13 08:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,8,5,9,2025-36,9,5,9,10,5,9,11,5,9,14,5,9,-1.0845000000000056,-29.039569999999998,-54.88990000000001,172.587,1.0845000000000056,29.039569999999998,54.88990000000001,172.587
2025-09-13 09:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,9,5,9,2025-36,10,5,9,11,5,9,12,5,9,15,5,9,-58.701130000000006,-94.99691999999999,-109.31304999999998,271.9151999999999,58.701130000000006,94.99691999999999,109.31304999999998,271.9151999999999
2025-09-13 10:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,10,5,9,2025-36,11,5,9,12,5,9,13,5,9,16,5,9,-48.078160000000025,6.707599999999957,137.0838,403.2433000000001,48.078160000000025,6.707599999999957,137.0838,403.2433000000001
2025-09-13 11:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,11,5,9,2025-36,12,5,9,13,5,9,14,5,9,17,5,9,-143.38336000000004,28.789600000000064,261.27189999999996,373.20180000000005,143.38336000000004,28.789600000000064,261.27189999999996,373.20180000000005
2025-09-13 12:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,12,5,9,2025-36,13,5,9,14,5,9,15,5,9,18,5,9,-6.0651000000000295,192.39640000000009,373.0311999999999,384.90380000000005,6.0651000000000295,192.39640000000009,373.0311999999999,384.90380000000005
2025-09-13 13:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,13,5,9,2025-36,14,5,9,15,5,9,16,5,9,19,5,9,130.0757000000001,241.26459999999997,346.0160000000001,318.3864000000001,130.0757000000001,241.26459999999997,346.0160000000001,318.3864000000001
2025-09-13 14:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,14,5,9,2025-36,15,5,9,16,5,9,17,5,9,20,5,9,121.5942,206.5543,187.98029999999994,161.17039999999997,121.5942,206.5543,187.98029999999994,161.17039999999997
2025-09-13 15:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,15,5,9,2025-36,16,5,9,17,5,9,18,5,9,21,5,9,218.9574,166.97350000000006,283.04269999999997,212.5510999999999,218.9574,166.97350000000006,283.04269999999997,212.5510999999999
2025-09-13 16:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,16,5,9,2025-36,17,5,9,18,5,9,19,5,9,22,5,9,223.15859999999998,284.95129999999995,241.02060000000006,280.8148000000001,223.15859999999998,284.95129999999995,241.02060000000006,280.8148000000001
2025-09-13 17:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,17,5,9,2025-36,18,5,9,19,5,9,20,5,9,23,5,9,368.54320000000007,270.8924999999999,113.20299999999997,222.5114000000001,368.54320000000007,270.8924999999999,113.20299999999997,222.5114000000001
2025-09-13 18:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,18,5,9,2025-36,19,5,9,20,5,9,21,5,9,0,6,9,103.95399999999995,-147.94910000000004,-76.35940000000005,6.0945999999999,103.95399999999995,147.94910000000004,76.35940000000005,6.0945999999999
2025-09-13 19:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,19,5,9,2025-36,20,5,9,21,5,9,22,5,9,1,6,9,108.74540000000002,163.65390000000002,302.04999999999995,-26.28150000000005,108.74540000000002,163.65390000000002,302.04999999999995,26.28150000000005
2025-09-13 20:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,20,5,9,2025-36,21,5,9,22,5,9,23,5,9,2,6,9,266.2765999999999,388.16409999999996,254.4281000000001,104.48626999999999,266.2765999999999,388.16409999999996,254.4281000000001,104.48626999999999
2025-09-13 21:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,21,5,9,2025-36,22,5,9,23,5,9,0,6,9,3,6,9,360.2736,244.9260999999999,-85.87169999999992,123.08905000000004,360.2736,244.9260999999999,85.87169999999992,123.08905000000004
2025-09-13 22:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,22,5,9,2025-36,23,5,9,0,6,9,1,6,9,4,6,9,181.2188000000001,-79.25600000000009,-77.52119999999991,236.31372,181.2188000000001,79.25600000000009,77.52119999999991,236.31372
2025-09-13 23:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,23,5,9,2025-36,0,6,9,1,6,9,2,6,9,5,6,9,-40.56230000000005,12.712769999999978,77.76430000000005,208.19461,40.56230000000005,12.712769999999978,77.76430000000005,208.19461
2025-09-14 00:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,0,6,9,2025-37,1,6,9,2,6,9,3,6,9,6,6,9,51.49614999999994,160.86239999999998,151.44209999999998,136.97813,51.49614999999994,160.86239999999998,151.44209999999998,136.97813
2025-09-14 01:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,1,6,9,2025-37,2,6,9,3,6,9,4,6,9,7,6,9,166.06259999999997,155.05695000000003,186.89594,49.61109999999999,166.06259999999997,155.05695000000003,186.89594,49.61109999999999
2025-09-14 02:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,2,6,9,2025-37,3,6,9,4,6,9,5,6,9,8,6,9,37.18353000000002,111.8467,143.3139,3.680400000000006,37.18353000000002,111.8467,143.3139,3.680400000000006
2025-09-14 03:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,3,6,9,2025-37,4,6,9,5,6,9,6,6,9,9,6,9,20.725099999999998,111.35270000000003,139.02914,106.65598,20.725099999999998,111.35270000000003,139.02914,106.65598
2025-09-14 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,6,9,2025-37,5,6,9,6,6,9,7,6,9,10,6,9,114.57144,83.91399000000001,29.401899999999998,395.48695,114.57144,83.91399000000001,29.401899999999998,395.48695
2025-09-14 05:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,5,6,9,2025-37,6,6,9,7,6,9,8,6,9,11,6,9,67.42155,6.200490000000002,-38.90066,98.2656,67.42155,6.200490000000002,38.90066,98.2656
2025-09-14 06:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,6,6,9,2025-37,7,6,9,8,6,9,9,6,9,12,6,9,17.05623,-30.267269999999996,118.25528,310.5882,17.05623,30.267269999999996,118.25528,310.5882
2025-09-14 07:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,7,6,9,2025-37,8,6,9,9,6,9,10,6,9,13,6,9,-0.5790559999999942,125.002266,393.98189,194.98630000000003,0.5790559999999942,125.002266,393.98189,194.98630000000003
2025-09-14 08:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,8,6,9,2025-37,9,6,9,10,6,9,11,6,9,14,6,9,127.97525,409.56845,40.90636999999998,495.5942,127.97525,409.56845,40.90636999999998,495.5942
2025-09-14 09:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,9,6,9,2025-37,10,6,9,11,6,9,12,6,9,15,6,9,140.37195000000003,-325.69854999999995,-282.9512,256.5154,140.37195000000003,325.69854999999995,282.9512,256.5154
2025-09-14 10:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,10,6,9,2025-37,11,6,9,12,6,9,13,6,9,16,6,9,-578.9447,-458.7611999999999,7.756800000000112,301.42049999999995,578.9447,458.7611999999999,7.756800000000112,301.42049999999995
2025-09-14 11:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,11,6,9,2025-37,12,6,9,13,6,9,14,6,9,17,6,9,-51.7346,283.30219999999997,624.261,368.3868,51.7346,283.30219999999997,624.261,368.3868
2025-09-14 12:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,12,6,9,2025-37,13,6,9,14,6,9,15,6,9,18,6,9,32.2811999999999,378.60339999999997,276.8972000000001,162.2645,32.2811999999999,378.60339999999997,276.8972000000001,162.2645
2025-09-14 13:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,13,6,9,2025-37,14,6,9,15,6,9,16,6,9,19,6,9,280.9722999999999,178.52060000000006,242.34609999999998,96.84999999999991,280.9722999999999,178.52060000000006,242.34609999999998,96.84999999999991
2025-09-14 14:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,14,6,9,2025-37,15,6,9,16,6,9,17,6,9,20,6,9,17.249399999999923,56.97790000000009,98.93309999999997,262.6243999999999,17.249399999999923,56.97790000000009,98.93309999999997,262.6243999999999
2025-09-14 15:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,15,6,9,2025-37,16,6,9,17,6,9,18,6,9,21,6,9,367.5954999999999,386.2699,288.27610000000004,261.42769999999996,367.5954999999999,386.2699,288.27610000000004,261.42769999999996
2025-09-14 16:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,16,6,9,2025-37,17,6,9,18,6,9,19,6,9,22,6,9,235.34159999999997,185.0121999999999,111.21309999999994,11.820600000000013,235.34159999999997,185.0121999999999,111.21309999999994,11.820600000000013
2025-09-14 17:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,17,6,9,2025-37,18,6,9,19,6,9,20,6,9,23,6,9,242.01999999999998,122.91329999999994,241.0130999999999,-74.1255000000001,242.01999999999998,122.91329999999994,241.0130999999999,74.1255000000001
2025-09-15 19:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,19,0,9,2025-37,20,0,9,21,0,9,22,0,9,1,1,9,-23.408699999999953,751.502,519.8077000000001,-0.4981000000000222,23.408699999999953,751.502,519.8077000000001,0.4981000000000222
2025-09-15 20:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,20,0,9,2025-37,21,0,9,22,0,9,23,0,9,2,1,9,827.5836999999999,380.0404000000001,118.72600000000011,-57.04407000000003,827.5836999999999,380.0404000000001,118.72600000000011,57.04407000000003
2025-09-15 21:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,21,0,9,2025-37,22,0,9,23,0,9,0,1,9,3,1,9,376.0927999999999,50.83510000000001,-174.99109999999996,-119.63348000000002,376.0927999999999,50.83510000000001,174.99109999999996,119.63348000000002
2025-09-15 22:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,22,0,9,2025-37,23,0,9,0,1,9,1,1,9,4,1,9,213.0139999999999,-105.95119999999997,-29.00279999999998,-25.246350000000007,213.0139999999999,105.95119999999997,29.00279999999998,25.246350000000007
2025-09-15 23:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,23,0,9,2025-37,0,1,9,1,1,9,2,1,9,5,1,9,-123.10030000000006,-47.32854999999995,-99.58050000000003,-48.957245,123.10030000000006,47.32854999999995,99.58050000000003,48.957245
2025-09-16 00:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,0,1,9,2025-37,1,1,9,2,1,9,3,1,9,6,1,9,25.543800000000033,-17.380739999999946,-30.414800000000014,-22.119625,25.543800000000033,17.380739999999946,30.414800000000014,22.119625
2025-09-16 01:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,1,1,9,2025-37,2,1,9,3,1,9,4,1,9,7,1,9,-98.37009999999998,-83.695,-18.732380000000006,-17.094679999999997,98.37009999999998,83.695,18.732380000000006,17.094679999999997
2025-09-16 02:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,2,1,9,2025-37,3,1,9,4,1,9,5,1,9,8,1,9,-49.81774999999999,-4.917280000000005,-25.120689999999996,5.1051,49.81774999999999,4.917280000000005,25.120689999999996,5.1051
2025-09-16 03:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,3,1,9,2025-37,4,1,9,5,1,9,6,1,9,9,1,9,17.018919999999994,-3.9584199999999967,-8.975610000000003,42.62968000000001,17.018919999999994,3.9584199999999967,8.975610000000003,42.62968000000001
2025-09-16 04:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,4,1,9,2025-37,5,1,9,6,1,9,7,1,9,10,1,9,-6.447116999999999,-9.280697000000004,-14.270336,145.15890000000002,6.447116999999999,9.280697000000004,14.270336,145.15890000000002
2025-09-16 05:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,5,1,9,2025-37,6,1,9,7,1,9,8,1,9,11,1,9,-7.591785000000002,-12.241783000000002,12.150646000000002,473.4443,7.591785000000002,12.241783000000002,12.150646000000002,473.4443
2025-09-16 06:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,6,1,9,2025-37,7,1,9,8,1,9,9,1,9,12,1,9,-13.23585,1.1060500000000033,53.026830000000004,822.4929999999999,13.23585,1.1060500000000033,53.026830000000004,822.4929999999999
2025-09-16 07:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,7,1,9,2025-37,8,1,9,9,1,9,10,1,9,13,1,9,5.700580000000002,64.819954,228.09152,82.54029999999989,5.700580000000002,64.819954,228.09152,82.54029999999989
2025-09-16 08:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,8,1,9,2025-37,9,1,9,10,1,9,11,1,9,14,1,9,40.44308000000001,186.23987,378.9483,-101.09969999999998,40.44308000000001,186.23987,378.9483,101.09969999999998
2025-09-16 09:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,9,1,9,2025-37,10,1,9,11,1,9,12,1,9,15,1,9,25.270449999999983,286.33810000000005,855.3315,-319.83230000000003,25.270449999999983,286.33810000000005,855.3315,319.83230000000003
2025-09-16 10:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,10,1,9,2025-37,11,1,9,12,1,9,13,1,9,16,1,9,263.7844,850.749,-25.061500000000024,-227.7431999999999,263.7844,850.749,25.061500000000024,227.7431999999999
2025-09-16 11:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,11,1,9,2025-37,12,1,9,13,1,9,14,1,9,17,1,9,828.5426,95.92759999999998,-242.82776,-243.05899999999997,828.5426,95.92759999999998,242.82776,243.05899999999997
2025-09-16 12:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,12,1,9,2025-37,13,1,9,14,1,9,15,1,9,18,1,9,-28.648300000000063,-205.19050000000004,-146.0376,-327.12714000000005,28.648300000000063,205.19050000000004,146.0376,327.12714000000005
2025-09-16 13:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,13,1,9,2025-37,14,1,9,15,1,9,16,1,9,19,1,9,-215.33429999999998,-206.45820000000003,-153.81780000000003,-473.2137,215.33429999999998,206.45820000000003,153.81780000000003,473.2137
2025-09-16 14:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,14,1,9,2025-37,15,1,9,16,1,9,17,1,9,20,1,9,-49.81115999999997,8.973629999999957,-221.81769999999995,-1022.1597999999999,49.81115999999997,8.973629999999957,221.81769999999995,1022.1597999999999
2025-09-16 15:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,15,1,9,2025-37,16,1,9,17,1,9,18,1,9,21,1,9,64.77044999999998,-151.53859999999997,-397.9685999999999,-850.903,64.77044999999998,151.53859999999997,397.9685999999999,850.903
2025-09-16 16:00:00+00:00,long_dry,final_eval,0.0,0.0,0.0,999,16,1,9,2025-37,17,1,9,18,1,9,19,1,9,22,1,9,-148.57153000000005,-295.0122,-421.3610000000001,-691.6437000000001,148.57153000000005,295.0122,421.3610000000001,691.6437000000001
